[ROOT-INFO]: 2019-07-15 19:20:21,360: Testing Notes: Objective Distancing - Sentiment Sentence Level - rawScore * subjectivityOnly
[ROOT-INFO]: 2019-07-15 19:20:21,360: Objective Analysis Initialized
[REAPPRAISAL-INFO]: 2019-07-15 19:20:45,496: spaCy Library Loaded
[REAPPRAISAL-DEBUG]: 2019-07-15 19:20:45,496: Model Initialized
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,573: (this,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,573: (this,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,573: (happen,VBD)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,573: (happen,VBD) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,573: (happen,VBD) Categories: ['past_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,573: (to,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,573: (someone,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,573: (someone,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,573: (someone,NN) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,573: [('I', 0.04225300877561784), ('feel', 0.2521370294821231), ('disturbed', 0.253622079111723), ('and', 0), ('upset', 0.0007496729002671939), ('that', -0.013487099000057182), ('this', 0.24694048247613418), ('happened', 0.18711982500713772), ('to', 0), ('someone', 0.2582232831275294), ('.', 0)]
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (i,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (i,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (i,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (feel,VBP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (feel,VBP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (feel,VBP) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (disturbed,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (disturbed,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (disturbed,JJ) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (but,CC)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (this,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (this,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (this,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (image,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (image,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (could,MD)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (be,VB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (be,VB) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (be,VB) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (fake,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (so,CC)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (i,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (i,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (i,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (feel,VBP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (feel,VBP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (feel,VBP) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (like,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (like,IN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (disturbed,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (disturbed,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (disturbed,JJ) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (also,RB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (sad,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (that,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (that,IN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (that,IN) Categories: ['neg_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (this,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (this,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (this,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (may,MD)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (may,MD) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (may,MD) Categories: ['discrep']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (have,VB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (have,VB) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (have,VB) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (happen,VB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (happen,VB) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: (happen,VB) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,589: [('I', 0.04225300877561784), ('feel', 0.2521370294821231), ('disturbed', 0.253622079111723), (',', 0), ('but', 0), ('this', 0.24694048247613418), ('image', 0.0), ('could', 0), ('be', 0.24379422288934668), ('fake', 0), (',', 0), ('so', 0), ('I', 0.04225300877561784), ('feel', 0.2521370294821231), ('like', 0.0), ('disturbed', 0.253622079111723), ('.', 0), ('Also', 0), ('sad', 0), ('that', -0.013487099000057182), ('this', 0.24694048247613418), ('may', 0.2948532544968103), ('have', 0.22339538763425243), ('happen', 0.19358159273126999), ('.', 0)]
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (i,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (i,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (i,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (feel,VBP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (feel,VBP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (feel,VBP) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (fine,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (the,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (the,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (the,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (baby,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (look,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (like,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (like,IN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (it,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (it,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (it,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (need,VBP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (need,VBP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (need,VBP) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (something,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (something,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (something,NN) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (but,CC)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,606: (its,PRP$)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,611: (its,PRP$) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,611: (its,PRP$) Categories: ['fps', 'pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,611: (hold,VBG)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,611: (hold,VBG) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,611: (a,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,611: (a,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,611: (a,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,611: (mom,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,611: (mom,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,611: ('s,POS)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,611: (hand,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,611: (so,RB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,611: (its,PRP$)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,611: (its,PRP$) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,611: (its,PRP$) Categories: ['fps', 'pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,611: (ok,UH)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,611: Synonyms of ok: ['alright', 'ok', 'fine']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,611: [('I', 0.04225300877561784), ('feel', 0.2521370294821231), ('fine', 0), ('.', 0), ('The', 0.26040094726988117), ('baby', 0), ('looks', 0), ('like', 0.0), ('it', 0.050403833236915725), ('need', 0.14451275385817167), ('something', 0.2622858158034072), ('but', 0), ('its', 0.00014653195392035122), ('holding', 0.0), ('a', 0.2884445761396642), ('mom', 0.0), ("'s", 0), ('hand', 0), ('so', 0), ('its', 0.00014653195392035122), ('ok', 0.0), ('.', 0)]
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,623: (i,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,623: (i,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,623: (i,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,623: (feel,VBP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,623: (feel,VBP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,623: (feel,VBP) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,624: (like,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,624: (like,IN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,624: (throw,VBG)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,625: (up,RP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,625: (my,PRP$)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,625: (my,PRP$) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,625: (my,PRP$) Categories: ['fps', 'neg_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,625: (eye,NNS)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,625: (be,VBP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,625: (be,VBP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,625: (be,VBP) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,625: (water,VBG)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,625: (slightly,RB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,625: (slightly,RB) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,625: (slightly,RB) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,625: [('I', 0.04225300877561784), ('feel', 0.2521370294821231), ('like', 0.0), ('throwing', 0), ('up', 0), ('my', 0.0009057661380555399), ('eyes', 0), ('are', 0.20092923842499708), ('watering', 0), ('slightly', 0.19583876278659523), ('.', 0)]
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (i,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (i,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (i,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (feel,VBP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (feel,VBP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (feel,VBP) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (neutral,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (neutral,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (neutral,JJ) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (his,PRP$)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (his,PRP$) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (his,PRP$) Categories: ['fps', 'pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (smile,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: Synonyms of smile: ['smiling', 'grin', 'grinning']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: Synonym For smile: smiling -> 2.733333333333333
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (be,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (nice,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (just,RB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (like,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (like,IN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (any,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (other,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (person,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (in,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (the,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (the,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (the,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (world,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: [('I', 0.04225300877561784), ('feel', 0.2521370294821231), ('neutral', 0.26653587024050246), ('.', 0), ('His', -0.0005731074346123639), ('smile', 1.3666666666666665), ('is', 0), ('nice', 0), (',', 0), ('just', 0), ('like', 0.0), ('any', 0), ('other', 0), ('person', 0), ('in', 0), ('the', 0.26040094726988117), ('world', 0), ('.', 0)]
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (i,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (i,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (i,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (feel,VBP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (feel,VBP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (feel,VBP) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (neutral,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (neutral,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (neutral,JJ) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (normal,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (baby,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (cute,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: (hair,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,640: [('I', 0.04225300877561784), ('feel', 0.2521370294821231), ('neutral', 0.26653587024050246), ('.', 0), ('Normal', 0), ('baby', 0), ('.', 0), ('Cute', 0), ('hair', 0), ('.', 0)]
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (i,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (i,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (i,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (feel,VBP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (feel,VBP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (feel,VBP) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (neutral,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (neutral,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (neutral,JJ) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (not,RB)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (upsetting,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (upsetting,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (upsetting,JJ) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (the,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (the,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (the,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (person,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (in,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (the,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (the,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (the,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (picture,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (picture,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (picture,NN) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (look,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (like,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (like,IN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (a,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (a,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (a,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (normal,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: (person,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,655: [('I', 0.04225300877561784), ('feel', 0.2521370294821231), ('neutral', 0.26653587024050246), ('.', 0), ('Not', 0), ('upsetting', 0.17943067684813271), ('.', 0), ('The', 0.26040094726988117), ('person', 0), ('in', 0), ('the', 0.26040094726988117), ('picture', 0.23521226366585207), ('looks', 0), ('like', 0.0), ('a', 0.2884445761396642), ('normal', 0), ('person', 0), ('.', 0)]
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (i,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (i,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (i,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (feel,VBP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (feel,VBP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (feel,VBP) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (neutral,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (neutral,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (neutral,JJ) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (she,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (she,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (she,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (look,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (like,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (like,IN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (a,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (a,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (a,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (normal,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (girl,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (girl,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (doesn?t,NNP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (doesn?t,NNP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (doesn?t,NNP) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (seem,VBP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (seem,VBP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (seem,VBP) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (like,IN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (like,IN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (anything,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (anything,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (anything,NN) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (bad,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (bad,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (be,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: (happen,VBG)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: Synonyms of happen: ['materialise', 'materialize']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,672: [('I', 0.04225300877561784), ('feel', 0.2521370294821231), ('neutral', 0.26653587024050246), ('.', 0), ('she', 0.06309890944723907), ('looks', 0), ('like', 0.0), ('a', 0.2884445761396642), ('normal', 0), ('girl', 0.0), (',', 0), ('doesn?t', 0.2424900349269659), ('seem', 0.2616326247617545), ('like', 0.0), ('anything', 0.265260637005345), ('bad', 0.0), ('is', 0), ('happening', 0.0), ('.', 0)]
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,695: (i,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,695: (i,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,695: (i,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,695: (feel,VBP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,695: (feel,VBP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,695: (feel,VBP) Categories: ['present_tense']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,695: (neutral,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,695: (neutral,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,695: (neutral,JJ) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,695: (she,PRP)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,695: (she,PRP) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,695: (she,PRP) Categories: ['fps']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,695: (seem,VBZ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,695: (comfortable,JJ)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,695: (comfortable,JJ) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,695: (comfortable,JJ) Categories: ['greater_than_6']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,696: (this,DT)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,696: (this,DT) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,696: (this,DT) Categories: ['pos_articles']
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,696: (image,NN)
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,696: (image,NN) exists in scoring bank
[REAPPRAISAL-DEBUG]: 2019-07-15 19:21:26,696: (be,VBZ)
