,response,score,observed
5630, I love the green and the lady looks happy or at least content eating the fruit.,2.333333333,4.742074489593506
5631, A woman is on the phone.,1.666666667,5.924768447875977
5632, This person looks like they have been brutally murdered.,3.0,3.839164972305298
5633, The picture shows an injured woman with many bruises on her face and hand.,3.333333333,6.329270839691162
5634,There is a newborn.,2.333333333,3.087883710861206
5635,No one else was creating binders at that time.,5.0,4.882059574127197
5636, They look like they are having a lovely time together and it makes me feel calm and serene.,2.0,3.801608085632324
5637, In that other place he was by himself and had his finger on the trigger.,5.666666667,6.2080583572387695
5638," We cannot see the person's body or face, so we don't know if he is attacking someone or defending himself or stabbing something besides a human.",2.0,4.808598518371582
5639, There's an old man pulling food out of a fridge.,1.333333333,2.578826427459717
5640," white man staring to side of camera, red lighting, looks confused and concerned a bit, wearing suit, brown hair, mouth slightly open.",2.333333333,5.840145111083984
5641, They are vandalizing this mans car.,2.666666667,6.62550163269043
5642,This is a very small and wrinkly baby that is in intensive care.,1.333333333,3.6879665851593018
5643,I feel very happy and jealous of the woman to be enjoying time on the beach in a sunny day seeming like she has nothing to do.,2.333333333,3.5993642807006836
5644, The person has long nails and is wearing a watch on their left hand.,1.333333333,3.0797524452209473
5645,"They had their rookie head coach in Ryan, who had immediately declared he wasn’t there to kiss Bill Belichick’s rings.",6.0,6.120466232299805
5646, They are all in jackets.,2.333333333,5.364872932434082
5647, They seem really happy and I feel like they've been friends for a long time.,3.0,3.6318702697753906
5648,Guy smiling at camera.,2.333333333,4.806941032409668
5649, She is sitting on the sand and is pretty sandy on her legs .,1.333333333,2.9139082431793213
5650,"The inarguable highlight in that run was his astonishing 16-for-25, 194 Yard, 3 TDs, 0 INTs, 127.3 Passer Rating performance in a 28-21 win at New England in the 2010 Divisional game.",6.0,3.410262107849121
5651, the woman was lying down a long time ago.,7.0,5.222891330718994
5652," A woman with her eyes swollen, probably abused.",3.333333333,3.9585342407226562
5653," skinny white man in hospital bed crying, bandage on chest no shirt, IV tubes in hand, looks hungry and in pain, mustache and beard, hands above head .",2.666666667,5.820849895477295
5654," I didn't see her at first, but I thought there must be someone inside.",2.666666667,4.457799911499023
5655,If summer is about urging ourselves to slow down—spending carefree afternoons whiling away time outdoors in the sun—then giving into spells of boredom is one of the best parts about this season.,3.0,3.865257740020752
5656,"When I arrived at USC 11 years ago as dean of religious life, my pastoral conversations with students mostly focused on their quests for meaning and purpose.",7.0,4.418869495391846
5657," It's not as disfigured as some of the past ones have been, so it's easier to look at but still makes me feel.",7.0,3.7630183696746826
5658,Ashley L: Contemplation is about surrendering.,2.666666667,5.619510173797607
5659, Two women are having lunch together.,1.333333333,2.9263646602630615
5660, The person has been burns and destroyed by something.,3.666666667,4.980810165405273
5661, He's bleeding everywhere.,1.666666667,5.495369911193848
5662, A judge sits in a courtroom with a gavel in his hand.,1.666666667,5.408900260925293
5663, A boy is being tossed up in the water by two other kids into a pool.,1.333333333,3.9490749835968018
5664,A man is looking out his window.,1.333333333,3.841071605682373
5665, There is a man strangling a woman in front of a car.,3.0,4.634576797485352
5666, This is from the past.,7.0,3.144788980484009
5667, She is blonde and wearing a black dress.,1.333333333,5.64617919921875
5668, The skin is peeling and is burned.,1.333333333,4.801346302032471
5669, This is an image of two police officers standing behind a man in an orange shirt; this man has duct tape around his mouth and head.,2.333333333,4.330985069274902
5670, A cute little baby with big eyes and making a big surprised face.,2.333333333,4.158231735229492
5671, Cannot tell if this person is real or fake.,2.0,5.072068214416504
5672, Wrinkles beneath eyes.,2.333333333,5.449856281280518
5673, There are bodies that are burnt.,1.666666667,5.547797679901123
5674,"But it varies,” says James Nord, founder of Fohr Card, which bills itself as the first influencer marketing platform.",1.333333333,4.382237911224365
5675, Three of the men are holding weapons and another is trying to force open the door.,3.0,4.235695838928223
5676," A pale, white man looks into the camera.",1.666666667,5.605007648468018
5677,"If someone in your life is dealing with passive suicidal ideation, Doughty emphases the importance in legitimizing the hopelessness that they feel—reframing the situation by saying they must be experiencing something so difficult that escaping feels like their only option.
",2.333333333,5.510073661804199
5678,"Let’s get this straight, mostly for the sake of my mother: I’ve never been in danger and can confidently say I’ll never be in danger of dying by suicide.",2.0,3.9991750717163086
5679, A female doctor is looking at a beeper.,1.333333333,5.551388263702393
5680, The kid looks shot and dead for sure.,2.666666667,2.701615333557129
5681, A baby lays on a pillow only in a diaper.,2.666666667,4.882564544677734
5682,"The complexes were built in the early eighteenth century and as a group they illustrate the Spanish Crown’s efforts to colonize, evangelize and defend the northern frontier of New Spain.",6.666666667,3.7199997901916504
5683, There is a boy with a gun aimed at you.,1.333333333,4.956313610076904
5684, There is someone being rushed to the hospital right now on a stretcher.,3.0,4.330480575561523
5685, It is not too terrible to look at but I'd much rather be looking at something more .,2.333333333,6.201844692230225
5686," there is a boy running , he has one arm that is malformed, there is a man with a rifle.",2.333333333,5.859035491943359
5687, A man is covered in blood and there is also blood coming from his face.,2.666666667,3.504167079925537
5688, A man is holding a knife to a woman's neck.,2.666666667,5.642430305480957
5689, Has short hair and closed eyes.,2.666666667,3.2945244312286377
5690, Man has been badly burnt on one side of his face.,4.0,2.5849103927612305
5691, This is not warranted and she is a victim of abuse.,2.0,3.727696418762207
5692, A man struck a woman some time ago in the past.,7.0,3.5526838302612305
5693, there is an old man dressed formally while holding a violin.,2.333333333,5.7468366622924805
5694, There is a woman holding a toddler.,1.333333333,5.679080486297607
5695, There are two police officers monitoring the area.,1.666666667,5.752127170562744
5696, Some guys are posing inside their home.,3.0,3.506706714630127
5697, A man with a gun pressed to the side of his own head.,2.666666667,2.368032693862915
5698,You see this when recruiters at career fairs make it clear they're only interested in the computer scientists; in the salary gap between engineering and non-engineering students; in the quizzical looks humanities students get when they dare to reveal their majors.,2.333333333,5.693880081176758
5699, This looks like two people using rather large guns/rifles to open a door.,2.0,3.6190383434295654
5700," A woman is crying putting her hands on her head, while another woman seems to be comforting her.",3.0,2.5503766536712646
5701, I feel sad for the person who suffered this.,2.0,3.228610038757324
5702, there is a little child covered in blood from his face to his body.,2.666666667,3.195560932159424
5703,"person laying with eyes closed, very very bloody nose and forehead, fight or car accident maybe, don't know if alive or dead, looks really bad and painful.",4.0,4.098532676696777
5704, He has brown hair and is intrigued by something.,1.333333333,4.235661506652832
5705, There is a portrait of a white man with red tinted skin.,3.666666667,4.826498985290527
5706,Biometric surveillance powered by artificial intelligence is categorically different than any surveillance we have seen before.,2.333333333,3.085451126098633
5707,One of the things I learned I needed?,2.666666667,4.421510696411133
5708,well... see for yourself.,3.0,5.824967861175537
5709, His eyes are gray and he has a beard.,1.333333333,5.936283111572266
5710, This occurred a long time ago.,7.0,3.322295665740967
5711,"And when you live in the ocean,” she continues, “treading to stay afloat, you eventually get the feeling that one day, inevitably, there will be nowhere for you to go but down.",2.666666667,3.6145215034484863
5712, A fun image for sure.,2.666666667,3.958949089050293
5713,"I incorporate consistent movement into my schedule because I know that endorphins are real, and I know there’s joy in the simple act of propelling yourself forward, in whatever capacity that may be.",1.666666667,5.232106685638428
