,response,score,observed
7916, Some sort of surge.,3.4,2.7589194774627686
7917, they were about to shoot someone or something.,3.0,2.71451473236084
7918, The hand was cured.,4.4,2.792444944381714
7919,"A child is being held by another person with a watch, possibly his parent, .",4.4,2.624678134918213
7920, He is also getting hit with a bat.,5.8,2.3758678436279297
7921,The baby in this photo is cute.,2.6,2.41390323638916
7922, Woman has eyeliner which has been smudged.,5.8,3.225618839263916
7923, Makes me angry that someone has all those guns.,3.2,3.637594223022461
7924, There is a small group of people hijacking a car.,4.4,2.3349573612213135
7925,He says he also has to spend a lot on transportation (to brand events) and on maintaining his website.,4.8,3.1691346168518066
7926," His left foot is tapping, so he is probably enjoying.",3.4,3.2100205421447754
7927, Mom scolding a son.,4.8,2.879478931427002
7928,"They might have ab definition in their bikini photos, but never too much, and their flowy maxi dresses hit the wind in just the right way.",2.8,2.72757625579834
7929,"Time’s up on our loan of the earth.
",2.2,3.8980178833007812
7930,There is a baby holding hands.,5.8,3.997893810272217
7931, Ocean in background.,6.8,3.3250198364257812
7932, The boy's mouth is open and is wearing a white shirt.,6.6,3.453578472137451
7933," These men look like old friends and like they are at somebody's wedding, so it is a happy situation.",2.8,2.8540444374084473
7934," she doesn't look unnecessarily angry, could just be a normal.",1.4,2.5267627239227295
7935, His face is expressionless.,3.8,2.725066900253296
7936,"What’s more, when he did disagree with the creators, or need to reign in the scope of an episode, or wanted to change the narrative arc of a battle scene, he learned how best to approach his now supportive collaborators.",3.2,3.3064932823181152
7937, its wistful but not sad.,1.4,3.543945550918579
7938," It looks like an old crime scene photograph, but there's also gauze underneath him, so I don't know.",3.4,3.5891036987304688
7939," young man and woman in their home, small argument, she's point a finger at him, and he doesn't seem to like being accused.",3.2,4.199978828430176
7940, Someone overdosed on medications very far away from me.,6.0,3.202789783477783
7941," One guy grabs the collar of another who seems very nervous, but no one is aggressive.",2.0,3.941472291946411
7942, She's wearing jeans and a brown tank top.,6.6,2.6395835876464844
7943,All we have to do is to wake up and change.,2.2,2.514400005340576
7944, IT seems like she may have had a C-section or some surgical procedure.,5.2,3.5396933555603027
7945, there is a man that is covered in blood and his skin is burnt off in various places  .,6.0,3.2493247985839844
7946, There's a woman and maybe a man in the photo.,6.0,5.932164192199707
7947, there is a cute baby that seems happy .,2.2,2.9328079223632812
7948," Doctor seeing a patient, taking a time measurement for something.",6.6,2.78488826751709
7949, This is an image of an elderly person with some kind of facial infection.,5.0,3.2766494750976562
7950, I wonder if this is a burnt skin or something else.,3.8,2.988574743270874
7951, This is too much suffering for a child to endure it's heartbreaking.,1.6,2.2212650775909424
7952,"Write a program to post anonymous, suicidal messages on hundreds of college forums to see which colleges offer the most support?",4.6,5.380091190338135
7953,"In some cases, they targeted undocumented people who had legally obtained drivers licenses in states where they are allowed to do so, a devastating bait and switch.",5.0,2.782423734664917
7954, Not what the work place would likely look like now.,2.8,2.8849382400512695
7955, A man wearing a blue shirt and jeans and a woman wearing a green and white shirt with read shorts appear to be in a struggle.,5.8,2.6726908683776855
7956, The man is looking away and is avoiding eye contact.,6.2,3.3003289699554443
7957, It makes me feel pretty good to see them .,1.0,3.0997612476348877
7958,There is a woman.,6.6,3.612734317779541
7959,It's the same with climate change.,7.0,3.2352828979492188
7960, The woman is angry at the woman in the chair.,3.6,2.704822063446045
7961, The image is blurry but it looks like the man in the image has just struck the woman.,5.0,3.6215035915374756
7962," Two people are standing while rose petals fall, they were enjoying nature this morning.",3.0,2.8888587951660156
7963,a girl in her twenties is sitting on a beach smiling at the camera.,6.8,2.571913242340088
7964, That's a cute girl with charming blue eyes.,1.6,3.301886558532715
7965," In the background, someone is pointing an assault rifle at the baby.",6.8,3.213840961456299
7966," I am viewing someone's head who is horribly burnt, and very red skin.",6.8,2.4243059158325195
7967,Gone were complaints about the chain’s refusal to stock unrated fare or the company’s habit of going after indie stores with a sort of vulgar delight.,3.0,2.649729013442993
7968, A man is tackling a woman into a van.,6.0,2.6518287658691406
7969, Wintry background.,6.4,3.1462044715881348
7970," In another country, a boy is sitting inside of a closet while his mom stands over at him and seemingly yells at him for something.",6.2,3.7805163860321045
7971, the ditch was far from here and deep.,4.4,2.3458921909332275
7972,"“You can only do so many beauty tutorials,” she says, laughing.",5.6,3.274688482284546
7973, There is a man with a small moustache and beard with one eyebrow raised.,5.8,2.8362770080566406
7974,"Okay, we’ll come tomorrow.",5.8,3.4389686584472656
7975," A man at the end of his life, seems to be lonely and without much.",3.2,3.6287004947662354
7976," sad situation that happened a long time ago, the women are not in noticeable pain.",2.8,3.9969451427459717
7977, he is waiting outside with his daughter who is dying.,6.4,3.5248537063598633
7978, A man has been injured and has been treated.,6.2,3.250812530517578
7979, grandma is tasting something and they seem good bc she's eating them.,2.8,3.7347376346588135
7980, A couple of old guys are dressed up and they look like they are having fun and are happy.,2.2,2.935015916824341
7981, There is a blue old truck in the background.,5.6,3.256990909576416
7982, Another dead body I don't want to look at.,1.8,3.3121066093444824
7983, The child looks at the camera while the woman looks at the child.,6.6,5.506696701049805
7984," The image is very blurred, and only the hand can be seen.",4.0,2.571960687637329
7985,"and then we think we can solve this by writing articles about, for instance, how the Earth is really round.",1.2,3.157865047454834
7986, Not uncomfortable but also not nice.,1.0,3.569542407989502
7987, LET HIM BE FREE.,1.0,3.004725933074951
7988, he covered her mouth a long time ago.,6.6,2.924755096435547
7989, Some white head not sure if human.,3.2,2.5459694862365723
7990," there is an old man in a suit, holding a violin and bow.",6.8,2.6915252208709717
7991, He looks like he is playing country music based off how he's dressed.,3.4,3.1684794425964355
7992," Head bandaged up, no excessive bleeding.",6.0,3.5541903972625732
7993, A man and a woman are sitting a couple of feet apart on a bed.,6.4,2.4464571475982666
7994, Mostly at the end and lying on a blue blanket.,5.2,2.992428779602051
7995,"As Neil Postman noted in his 1985 book Amusing Ourselves to Death, the rise of television introduced not just a new medium but a new discourse: a gradual shift from a typographic culture to a photographic one, which in turn meant a shift from rationality to emotions, exposition to entertainment.",5.8,2.5670886039733887
7996, its eyes are not open all the way.,6.8,2.7014315128326416
7997, A woman is holding her face and looking directly into the camera.,6.6,2.5803236961364746
7998, They are white and look unphased and unbothered.,2.2,4.120238304138184
7999, She seems to be having fun.,1.2,2.7851266860961914
8000, I can only see a portion of this.,5.0,2.6135709285736084
8001, A kid is in pain or is upset somewhere very far away from me.,3.0,2.972050428390503
8002, Why is he scared.,1.0,4.990309238433838
8003, It's a man holding a gun and threatening a driver.,7.0,3.243232250213623
8004, I feel like I should be more disgusted but honestly this person's face is so fucked that I can't even be scared by it it's just like a pizza for a face and then a regular body.,1.5,3.9285888671875
8005, she looks like a model.,1.5,4.251065731048584
8006,Giant gash on the side of his head.,5.5,3.759202241897583
8007, The man is yelling and waving his gun at the same time.,6.5,4.86643123626709
8008, the woman was resisting and trying to push him away.,4.5,2.867521286010742
8009,"Companies should hire the people harmed or excluded by their products: whose faces their computer vision systems don't recognize and smiles their emojis don't capture, whose resumes they rank as less relevant and whose housing options they limit, who are mobbed by online trolls they helped organize and do little to control.",2.5,3.1322360038757324
