Serial,Text Response,OBJECTIVE RATING_1,FAR RATING_1,OBJECTIVE RATING_2,FAR RATING_2,OBJECTIVE RATING_3,FAR RATING_3,OBJECTIVE RATING_4,FAR RATING_4,OBJECTIVE RATING_5,FAR RATING_5,OBJECTIVE RATING_6,FAR RATING_6,OBJECTIVE RATING_7,FAR RATING_7,OBJECTIVE RATING_8,FAR RATING_8,,,AVG_OBJ,AVG_FAR
5255, This is a picture of a woman who is covered in blood.,7,2,7,4,6,4,7,1,,,,,,,,,,,6.75,2.75
5256," this guy is probably a technician and is conducting an inspection, he looks very focused.",5,2,4,3,1,3,5,1,,,,,,,,,,,3.75,2.25
5257," This baby is really cute, he is just crawling around and probably playing .",5,2,4,3,2,4,2,1,,,,,,,,,,,3.25,2.5
5258, the red in the picture makes a seemingly neutral picture seem very scary and ominous.,4,1,1,1,3,3,2,1,,,,,,,,,,,2.5,1.5
5259, One of the men has a gun and is pointing it at something.,7,2,7,6,6,4,6,1,,,,,,,,,,,6.5,3.25
5260, It seems like the person went through a fire.,5,3,5,3,2,6,6,1,,,,,,,,,,,4.5,3.25
5261, There is a woman.,7,1,7,1,7,1,7,1,,,,,,,,,,,7,1
5262,"Its the future, a newborn is in the NICU receiving treatment.",7,7,7,7,5,7,7,7,,,,,,,,,,,6.5,7
5263,"He had left his passport in Los Angeles and by the time he arrived in Belfast, 30 members of the production team were at a quarry waiting for the director to approve the location for the epic battle in “Hardhome.""",5,6,6,7,6,6,1,6,,,,,,,,,,,4.5,6.25
5264, That looks like someone whose neck got slit completely open.,6,2,6,3,2,1,7,1,,,,,,,,,,,5.25,1.75
5265, I find the color palate of the whole image quite pleasing.,5,2,1,2,1,1,1,1,,,,,,,,,,,2,1.5
5266, I like his sweatpants.,5,1,1,5,2,1,1,1,,,,,,,,,,,2.25,2
5267, I feel bad for her I hope they stop so she can have a more healthy upbringing and close bond.,6,2,1,4,2,1,1,1,,,,,,,,,,,2.5,2
5268, The man on the right is holding the collar of the other man's jacket.,7,2,7,4,7,1,7,1,,,,,,,,,,,7,2
5269, Some prisoners with their hands hanging from the wall they seem tired .,5,2,5,4,2,6,5,6,,,,,,,,,,,4.25,4.5
5270, There is a man in the ground and a man in the fire.,7,2,7,7,7,6,7,1,,,,,,,,,,,7,4
5271, There is the body of a child that has been involved in a brutal event causing the child's skin to peel of.,7,,5,4,4,3,6,1,,,,,,,,,,,5.5,2.666666667
5272, There's a man staring right at the camera.,7,2,7,3,5,2,7,1,,,,,,,,,,,6.5,2
5273, There are some suitcases? in the background as well.,6,3,7,2,3,6,7,1,,,,,,,,,,,5.75,3
5274,"They were (and are!) cheap and fast to set up, requiring very little expertise.",7,6,3,6,2,6,6,6,,,,,,,,,,,4.5,6
5275, He is trying to pull himself up.,5,2,5,3,3,4,7,1,,,,,,,,,,,5,2.5
5276," a long time ago, a man hit a woman across her face.",7,7,7,7,5,7,7,7,,,,,,,,,,,6.5,7
5277, There is a group of burnt bodies all lying on top of each other.,7,2,6,3,7,2,7,1,,,,,,,,,,,6.75,2
5278," a long time ago far from here, a man held a woman with a gun to her face.",7,7,7,7,4,7,7,7,,,,,,,,,,,6.25,7
5279," The female is clearly exasperated with something on her mind, while the male looks angry, arms crossed over.",5,2,3,5,2,1,6,1,,,,,,,,,,,4,2.25
5280, He has a very serious face and his finger is over the trigger.,7,2,4,2,3,3,6,1,,,,,,,,,,,5,2
5281,Wikipedia was a fruit of this garden.,2,6,1,6,1,6,1,6,,,,,,,,,,,1.25,6
5282, This photo seems peaceful.,4,2,1,5,2,1,1,1,,,,,,,,,,,2,2.25
5283, he is wearing short sleeves and jeans.,7,2,7,4,7,1,7,1,,,,,,,,,,,7,2
5284, He is wearing a black uniform and looks like he's remembering something.,5,2,4,2,4,1,5,1,,,,,,,,,,,4.5,1.5
5285, He looks like he's been flayed.,4,2,4,4,4,1,4,1,,,,,,,,,,,4,2
5286," I am looking at a fearful man lurking in the shadows, perhaps looking away in the distance, not wanting to view something.",3,7,3,7,3,7,3,7,,,,,,,,,,,3,7
5287, Two little kids are walking on a sandy walkway presumably to the beach.,4,1,4,4,4,4,4,1,,,,,,,,,,,4,2.5
5288, whose fault is it???? the man looks innocent but she looks indignant and angry.,3,3,3,3,2,1,1,1,,,,,,,,,,,2.25,2
5289, I really like their shoes and they definitely sporting some colors.,4,1,3,3,2,1,1,1,,,,,,,,,,,2.5,1.5
5290," This person has suffered some sort of trauma to their face, and is lying on a gurney.",7,3,4,3,3,1,7,1,,,,,,,,,,,5.25,2
5291," He's a very intense man, his stare is kinda creepy.",6,1,2,1,1,1,1,1,,,,,,,,,,,2.5,1
5292, There is a lot of blood and it looks like the man is dead.,6,3,4,3,3,2,6,1,,,,,,,,,,,4.75,2.25
5293,I‘m a runner.,7,1,6,6,7,1,7,1,,,,,,,,,,,6.75,2.25
5294,Titus told me — and it seems true — that she is essentially alone at the top of the heap in this niche.,5,,1,3,3,7,1,1,,,,,,,,,,,2.5,3.666666667
5295, a woman is grabbing a man by the collar and he looks scared but is looking at her.,5,2,3,6,2,4,7,1,,,,,,,,,,,4.25,3.25
5296, He looks to be in great pain.,4,2,1,4,2,1,3,1,,,,,,,,,,,2.5,2
5297," Two kids lifting their little brother up in the water, having fun.",7,2,5,5,4,2,6,1,,,,,,,,,,,5.5,2.5
5298, This was a picture of a man holding a gun to another man's head.,7,6,7,6,6,6,7,6,,,,,,,,,,,6.75,6
5299, I wonder if he actually is or if it is because of the lighting and his general face expression.,1,4,5,6,2,1,2,1,,,,,,,,,,,2.5,3
5300, the person is lying on a table or bed of some kind.,4,2,7,4,2,3,7,1,,,,,,,,,,,5,2.5
5301, a zen ass woman is standing with one of her legs up as a she talks on a phone from the 90's.,5,2,6,5,1,5,1,5,,,,,,,,,,,3.25,4.25
5302," There is a man who is holding a woman back and has a knife held up to her throat, who is clearly threatening her for something but hasn't actually hurt her yet.",6,2,5,2,1,1,6,1,,,,,,,,,,,4.5,1.5
5303," I don't know what happened, but he does not look very healthy.",5,3,3,2,2,1,2,1,,,,,,,,,,,3,1.75
5304, Three kids look joyfully at something.,5,2,2,5,2,5,3,1,,,,,,,,,,,3,3.25
5305, It has been much longer than 30 seconds and I'm not sure why the image isn't switching yet.,5,2,6,5,1,4,1,1,,,,,,,,,,,3.25,3
5306, Her eye is black and swollen.,7,2,7,3,6,1,7,1,,,,,,,,,,,6.75,1.75
5307, There is a cute baby without clothes on on top of the carpet floor playing on a pillow.,5,2,2,1,2,1,4,1,,,,,,,,,,,3.25,1.25
5308, I think the person is a man.,5,1,6,7,2,1,7,1,,,,,,,,,,,5,2.5
5309," there is  man on fire, he is crouching down , another man is beating him on the head with a baton.",7,2,7,5,5,3,7,1,,,,,,,,,,,6.5,2.75
5310,"there is a baby that is emaciated, its skin is saggy and there are tubes going into its nose.",7,2,2,1,3,1,7,1,,,,,,,,,,,4.75,1.25
5311, a man and woman sit on opposite sides of a bed with their feet raised.,7,2,7,2,7,3,7,1,,,,,,,,,,,7,2
5312,In Paris.,7,7,7,7,6,7,7,7,,,,,,,,,,,6.75,7
5313, A cute shop that is a grocery store.,3,1,3,3,3,1,3,1,,,,,,,,,,,3,1.5
5314, I don't completely understand what's going on and why he has a gun and if he's facing it at anyone.,2,4,2,4,2,2,1,1,,,,,,,,,,,1.75,2.75
5315, A man trying to kill a lady covering her mouth for her not to scream makes me upset cause they don't deserve that .,7,2,1,3,1,3,2,1,,,,,,,,,,,2.75,2.25
5316, A stock photo image of a woman holding a man by his collar and screaming into his face.,7,3,5,3,6,1,7,1,,,,,,,,,,,6.25,2
5317,"And the internet didn’t become a common household resource until about the time I reached middle school—so for at least my elementary years, there was no automatic or obvious boredom-cure.",7,7,4,7,2,7,3,7,,,,,,,,,,,4,7
5318, His face and head is covered in third degree burns.,7,2,7,4,5,1,7,1,,,,,,,,,,,6.5,2
5319, the victim has a weird cut on the side of his torso.,6,2,5,4,2,1,7,1,,,,,,,,,,,5,2
5320," There are two old men sitting on lawn chairs that are conversing with each other, as friends.",7,1,5,1,3,1,6,1,,,,,,,,,,,5.25,1
5321, A car crash/accident scene.,7,2,6,4,6,1,7,5,,,,,,,,,,,6.5,3
5322,"I was trying to practice more contemplation by adding more silence to my life, and so I committed to praying a rosary every day",5,6,4,6,3,6,7,6,,,,,,,,,,,4.75,6
5323, One man has a bandana and a gun.,7,2,7,4,7,1,7,1,,,,,,,,,,,7,2
5324, woman with hands on her head stares at camera sadly.,3,2,3,5,3,1,3,1,,,,,,,,,,,3,2.25
5325," Her upper face has been removed, seemingly by a horrific accident.",5,2,5,3,5,6,5,1,,,,,,,,,,,5,3
5326, The child seems distressed.,5,3,5,3,5,3,5,1,,,,,,,,,,,5,2.5
5327, Face of a little child.,7,2,6,4,7,2,7,1,,,,,,,,,,,6.75,2.25
5328,"I think it’s pretty sexist,” she told me.",1,3,1,2,2,1,1,1,,,,,,,,,,,1.25,1.75
5329, the son was pouting and the parents were pointing fingers and .,7,7,7,7,6,7,7,7,,,,,,,,,,,6.75,7
5330, He was leaning in towards a man in aggressively as officers kept watch.,7,6,3,6,4,6,3,6,,,,,,,,,,,4.25,6
5331, A woman with bangs and hair all over her face is holding a gloved hand against her cheek.,7,2,7,6,4,2,7,1,,,,,,,,,,,6.25,2.75
5332, There is a face with a missing nose and eye.,7,2,7,2,7,1,7,1,,,,,,,,,,,7,1.5
5333, there is another man hitting the man on fire with a bat or trying to put the fire out or something.,5,2,4,1,3,6,7,1,,,,,,,,,,,4.75,2.5
5334,A young boy is crying while someone hugs him and consoles him.,7,2,6,4,3,1,7,1,,,,,,,,,,,5.75,2
5335,"[Benioff and Weiss] said [it was] ‘so self-conscious and we hate it basically,'” recalled Sapochnik, who quickly learned Benioff and Weiss liked a classic, unified, David Lean style and frowned on a director imposing his own specific cinematic flair to their show.",5,5,6,5,2,5,7,5,,,,,,,,,,,5,5
5336, they have clearly been beaten up and I can't help noticing the cigarette they are smoking.,5,4,1,4,2,1,7,1,,,,,,,,,,,3.75,2.5
5337, He looks happy and content which makes me happy and content.,5,3,2,2,3,1,3,1,,,,,,,,,,,3.25,1.75
5338, the police officer has a walkie talkie on his belt.,7,3,7,2,7,1,7,1,,,,,,,,,,,7,1.75
5339, His right eye is damaged to whiteness and his teeth are mangled and showing.,7,3,5,3,4,3,7,3,,,,,,,,,,,5.75,3
5340,“We have the names of those buried here.,7,5,7,5,7,5,7,5,,,,,,,,,,,7,5
5341, This is a young child.,7,1,6,1,5,1,6,1,,,,,,,,,,,6,1
5342, The body looks torn open and scarred and burnt.,6,3,6,3,1,1,7,1,,,,,,,,,,,5,2
5343,Ethics training is required for professionals in other fields in part because it's important for doctors and lawyers to be able to act ethically even when no one's looking over their shoulders.,7,2,7,2,1,1,6,1,,,,,,,,,,,5.25,1.5
5344, the boy just kills himself by overdosing.,7,1,7,5,5,1,7,1,,,,,,,,,,,6.5,2
5345, I can see his left eyeball.,7,2,7,1,5,4,7,1,,,,,,,,,,,6.5,2
5346," A small human child is having a tooth extraction performed, as he seems to make eye contact with either the doctor or hygienist.",6,3,7,3,2,1,7,1,,,,,,,,,,,5.5,2
5347,"I was inundated with death threats, sometimes many a day.",7,5,3,5,1,5,7,5,,,,,,,,,,,4.5,5
5348, This picture makes feel extremely bad and disgusted.,6,3,2,6,1,1,1,1,,,,,,,,,,,2.5,2.75
5349,"old white man pulling back lace curtain to look out window, inside looks dark, can see tree outside on some grass, looking for something or someone maybe .",6,2,5,2,1,5,4,1,,,,,,,,,,,4,2.5
5350, The boy is smiling and being cute.,6,2,2,1,2,1,4,1,,,,,,,,,,,3.5,1.25
5351, She's in front of a really old computer.,6,2,7,2,2,4,5,1,,,,,,,,,,,5,2.25
5352, she is holding a paper or quiz that has an A on it.,7,2,7,2,7,1,7,1,,,,,,,,,,,7,1.5
5353,there is a baby with its arm stretched out.,7,1,7,2,6,2,7,1,,,,,,,,,,,6.75,1.5
5354,A man smiles into the camera.,7,2,7,2,7,1,7,1,,,,,,,,,,,7,1.5
5355, He could be in a hospital.,1,4,5,4,4,4,5,4,,,,,,,,,,,3.75,4
5356, the kid is holding his nose and wearing goggles.,7,1,7,2,7,1,7,1,,,,,,,,,,,7,1.25
5357, A kind of uncanny photo.,6,1,1,2,2,1,1,1,,,,,,,,,,,2.5,1.25
5358, A girl looks on with a lot of hair in front of her face.,7,2,7,2,2,1,7,1,,,,,,,,,,,5.75,1.5
5359, The guitar is acoustic.,7,2,7,2,7,1,7,1,,,,,,,,,,,7,1.5
5360, Looks like an angsty girl with the hairstyle and dark lighting.,5,2,1,2,2,2,1,2,,,,,,,,,,,2.25,2
5361, A woman is seen laying on a bed with the right half of her face disfigured.,7,2,7,2,2,2,7,2,,,,,,,,,,,5.75,2
5362, There are bodies on the ground.,7,2,7,2,7,1,7,1,,,,,,,,,,,7,1.5
5363, This is very graphic and appears that the person had to have known .,6,7,4,7,2,7,1,7,,,,,,,,,,,3.25,7
5364, The lighting really adds to the drama.,7,3,6,3,2,3,2,3,,,,,,,,,,,4.25,3
5365,The start of this past winter was the beginning of one such offseason.,7,7,5,7,2,7,2,7,,,,,,,,,,,4,7
5366, I am not so sure what to feel about the image.,6,4,1,3,1,3,1,3,,,,,,,,,,,2.25,3.25
5367,Child crying and looking very distressed.,5,1,3,1,2,1,6,1,,,,,,,,,,,4,1
5368, This is a white man wearing a black suit.,7,2,7,2,7,1,7,1,,,,,,,,,,,7,1.5
5369, a person has blood on their face and appears to be crying.,6,2,5,2,2,2,5,2,,,,,,,,,,,4.5,2
5370," A mom hugging her kid, the kid had tears in his eyes.",6,6,7,6,6,6,7,6,,,,,,,,,,,6.5,6
5371, Baby wearing a diaper and smiling at the camera.,7,1,6,1,2,1,7,1,,,,,,,,,,,5.5,1
5372, The armed man is fully protected.,7,3,1,3,5,3,6,1,,,,,,,,,,,4.75,2.5
5373, probably to perform surgery/help him survive.,6,3,6,3,2,1,7,1,,,,,,,,,,,5.25,2
5374," regular picture, looks slightly red from photoshop.",2,2,6,1,4,1,5,1,,,,,,,,,,,4.25,1.25
5375, And she appears to have found him and is scolding him.,7,2,4,4,4,1,5,1,,,,,,,,,,,5,2
5376, A person is rushed by paramedics on a stretcher.,7,3,6,1,7,1,7,1,,,,,,,,,,,6.75,1.5
5377, a man is staring into the distance.,3,4,5,4,5,4,7,4,,,,,,,,,,,5,4
5378, This appears to be an old postcard or vacation memorabilia from an old couple.,5,2,5,2,2,1,5,5,,,,,,,,,,,4.25,2.5
5379," He has huge eyebrows and a huge mustache, and his brunette hair is quite long as well.",5,2,7,3,2,1,5,1,,,,,,,,,,,4.75,1.75
5380,"When not in Door County, Company members work in regional theaters from Los Angeles to New York, as well as in TV and film.",5,6,7,7,5,6,7,6,,,,,,,,,,,6,6.25
5381, I do not know what he is trying to convey.,6,1,7,1,2,1,1,1,,,,,,,,,,,4,1
5382, There's a cruise ship behind them; they look happy.,7,2,5,2,3,2,4,2,,,,,,,,,,,4.75,2
5383, A happy little baby is posing for a portrait.,7,2,3,4,3,1,3,1,,,,,,,,,,,4,2
5384, a super graphic picture of a woman who was attacked or killed in a bombing in a European country.,7,6,5,6,2,6,1,6,,,,,,,,,,,3.75,6
5385,"If you get dealt a 10, you can play the ace as a one and you still have 17.",5,1,7,1,3,1,7,1,,,,,,,,,,,5.5,1
5386, She looks happy.,5,2,2,1,2,1,1,1,,,,,,,,,,,2.5,1.25
5387," Don't like this at all I'm very stressed for the person in the car. I am terrified of this happening to me and idk what I would do in the position, so very stressful.",5,1,2,1,1,1,1,1,,,,,,,,,,,2.25,1
5388,Life is full of drama.,7,3,1,3,2,3,1,3,,,,,,,,,,,2.75,3
5389, There general vibe is positive.,7,2,1,2,4,2,1,2,,,,,,,,,,,3.25,2
5390,there is a bloody face and the person is probably dead due to the injuries .,4,3,5,3,4,3,7,3,,,,,,,,,,,5,3
5391, It's freaky cuz this guy's head was blown up and is splattered on the wall behind so because I can see it .,4,5,3,5,2,5,1,5,,,,,,,,,,,2.5,5
5392, There's a bunch of blood all over her face and she has a black eye.,7,2,7,2,5,2,6,1,,,,,,,,,,,6.25,1.75
5393, His hair is matted with blood.,7,1,6,1,6,1,7,1,,,,,,,,,,,6.5,1
5394, I feel really disturbed.,5,1,4,1,2,3,1,1,,,,,,,,,,,3,1.5
5395, There is a man with a  gun pointed to his head.,6,1,7,1,7,1,7,1,,,,,,,,,,,6.75,1
5396, The man is looking away from her.,7,2,7,2,7,2,7,1,,,,,,,,,,,7,1.75
5397, The old man is really struggling with his life.,6,2,2,2,2,2,1,2,,,,,,,,,,,2.75,2
5398,"Universities around the world were among the first to connect to this new medium, which hosted discussion groups, informative personal or group blogs, electronic magazines, and academic mailing lists and forums.",5,6,7,6,2,6,7,6,,,,,,,,,,,5.25,6
5399, This is an unsettling image especially with the dark background.,4,1,2,1,2,1,1,1,,,,,,,,,,,2.25,1
5400, The guy is investigating the factory.,7,1,7,1,7,1,7,3,,,,,,,,,,,7,1.5
5401,"Training was hard, to be sure, but there was absolute magic in working out and pursuing a goal for no one but myself.",5,6,1,6,2,6,7,6,,,,,,,,,,,3.75,6
5402,"What is more interesting to me about this shadow-realm of mommy blogs that simulate other, more successful blogs in the hopes of earning money is the way it feels a bit like peering around a bend into a future paradigm of online life.",5,7,1,7,2,7,1,7,,,,,,,,,,,2.25,7
5403," I am looking at a man in a suit, who seems quite sad and anxious while looking at something.",5,1,4,2,2,4,3,1,,,,,,,,,,,3.5,2
5404, A man looking at the camera.,7,2,7,2,7,1,7,1,,,,,,,,,,,7,1.5
5405, The child is from centuries ago.,7,7,7,7,5,7,7,7,,,,,,,,,,,6.5,7
5406," You can only see his shoulders, neck, and head.",7,1,6,1,3,1,7,1,,,,,,,,,,,5.75,1
5407,The shuttering of once-mighty video-rental chain,6,1,2,1,7,1,4,1,,,,,,,,,,,4.75,1
5408, This individual has been tortured or hurt and is covered in blood.,6,1,5,1,2,1,6,1,,,,,,,,,,,4.75,1
5409,A baby is marveling at the camera.,7,2,3,2,2,1,7,1,,,,,,,,,,,4.75,1.5
5410, he seems focused and calm there is no one around him .,4,2,2,2,2,1,3,1,,,,,,,,,,,2.75,1.5
5411," There seems to be something swollen below both eyes, not looking tumor-like but not healthy.",6,2,7,2,1,1,1,1,,,,,,,,,,,3.75,1.5
5412, She is on the phone.,7,2,7,2,7,1,7,1,,,,,,,,,,,7,1.5
5413,Our families have struggled for generations to preserve the final resting place of the first families of San Antonio.,5,3,4,1,3,1,6,1,,,,,,,,,,,4.5,1.5
5414, the baby was found dead in the fire with his body barely recognizable.,7,5,4,5,4,5,7,5,,,,,,,,,,,5.5,5
5415, This is a very gory and explicit image of a badly mutilated human hand.,7,2,5,1,1,1,1,1,,,,,,,,,,,3.5,1.25
5416, The kid is super bloody and looks out of it.,6,2,4,1,2,1,6,1,,,,,,,,,,,4.5,1.25
5417, its a really bad car crash.,6,2,1,1,2,1,1,1,,,,,,,,,,,2.5,1.25
5418,"I keep hearing ... from bloggers who have been doing this for more than a decade, that the demand for printables, for some reason, has never diminished,” Bilal wrote me.",5,4,6,4,1,4,7,4,,,,,,,,,,,4.75,4
5419, a small black boy in a cloak is running barefoot.,5,3,7,3,4,3,6,1,,,,,,,,,,,5.5,2.5
5420, A man with a beard looks at the camera.,7,2,7,2,7,1,7,1,,,,,,,,,,,7,1.5
5421, Police officers and paramedics are tending to someone on a stretcher next to an overturned truck.,7,1,6,1,4,1,7,1,,,,,,,,,,,6,1
5422, a woman in a yellow shirt is talking to a woman in a blue shirt.,7,1,7,1,7,1,7,1,,,,,,,,,,,7,1
5423,"Our community of food runners, hosts, bussers, waiters, customers, artists we display, bands that performed, my godchildren, surrounding businesses and my mother all were harassed by self-proclaimed “investigators.",5,6,1,6,2,6,3,6,,,,,,,,,,,2.75,6
5424,there is a angry man having his head shoved into a police car .,7,3,3,4,2,3,5,3,,,,,,,,,,,4.25,3.25
5425,He wasn’t expected to pre-viz his shot exactly like he would ultimately shoot them on location either.,7,5,6,5,2,5,7,5,,,,,,,,,,,5.5,5
5426, Holding her hand in place away from her face.,7,6,7,6,6,6,7,6,,,,,,,,,,,6.75,6
5427," I can't tell, but it doesn't''t seem like .",1,1,2,1,2,1,5,1,,,,,,,,,,,2.5,1
5428, Baby is under pink blanket.,7,5,7,5,7,5,7,1,,,,,,,,,,,7,4
5429, There is a person lying on the window trellis.,7,1,7,1,7,1,7,1,,,,,,,,,,,7,1
5430, Man is pulling woman into van.,7,1,7,1,7,1,7,1,,,,,,,,,,,7,1
5431, Also there is a ton of mud this is gross I don't want my dead body getting all disgusting like this someone .,7,4,5,1,1,1,2,1,,,,,,,,,,,3.75,1.75
5432," The kid is probably in trouble for hiding from his mom or something, he doesn't look that upset but he definitely regrets what he did.",5,2,1,2,1,2,1,2,,,,,,,,,,,2,2
5433, Baby is looking at camera smiling excitedly.,7,2,5,2,2,2,3,2,,,,,,,,,,,4.25,2
5434,An old man is pulling back sheer curtains and looking at his yard.,7,2,6,2,7,2,7,1,,,,,,,,,,,6.75,1.75
